filename,width,height,class,xmin,ymin,xmax,ymax
BM276:MV-00004:zedx:20250525-233021_136.jpg,1920,1200,person,1034,224,1049,264
BM276:MV-00004:zedx:20250525-233021_136.jpg,1920,1200,person,1114,512,1220,771
BM276:MV-00004:zedx:20250525-233021_136.jpg,1920,1200,person,565,371,651,525
BM276:MV-00004:zedx:20250525-233021_136.jpg,1920,1200,auger-head,874,372,952,420
BM276:MV-00004:zedx:20250525-233021_0.jpg,1920,1200,person,513,390,630,552
BM276:MV-00004:zedx:20250525-233021_0.jpg,1920,1200,auger-head,874,372,951,419
BM276:MV-00004:zedx:20250525-233021_0.jpg,1920,1200,person,1121,513,1222,770
BM276:MV-00004:zedx:20250525-233021_0.jpg,1920,1200,person,1106,214,1116,244
BM276:MV-00004:zedx:20250525-233021_1.jpg,1920,1200,person,513,391,628,553
BM276:MV-00004:zedx:20250525-233021_1.jpg,1920,1200,auger-head,874,372,955,420
BM276:MV-00004:zedx:20250525-233021_1.jpg,1920,1200,person,1105,214,1117,245
BM276:MV-00004:zedx:20250525-233021_1.jpg,1920,1200,person,1122,513,1219,770
BM276:MV-00004:zedx:20250525-233021_138.jpg,1920,1200,person,1114,513,1222,772
BM276:MV-00004:zedx:20250525-233021_138.jpg,1920,1200,auger-head,873,372,956,420
BM276:MV-00004:zedx:20250525-233021_138.jpg,1920,1200,person,565,371,650,526
BM276:MV-00004:zedx:20250525-233021_138.jpg,1920,1200,person,1033,224,1048,265
BM276:MV-00004:zedx:20250525-233021_43.jpg,1920,1200,person,509,392,627,549
BM276:MV-00004:zedx:20250525-233021_43.jpg,1920,1200,person,1126,515,1215,772
BM276:MV-00004:zedx:20250525-233021_43.jpg,1920,1200,auger-head,874,372,955,420
BM276:MV-00004:zedx:20250525-233021_43.jpg,1920,1200,person,1097,217,1107,248
BM276:MV-00004:zedx:20250525-023023_133.jpg,1920,1200,person,850,442,955,708
BM276:MV-00004:zedx:20250525-023023_133.jpg,1920,1200,auger-head,926,488,1031,569
BM276:MV-00004:zedx:20250525-023023_133.jpg,1920,1200,person,929,377,994,521
BM276:MV-00004:zedx:20250525-023023_4.jpg,1920,1200,person,911,380,971,536
BM276:MV-00004:zedx:20250525-023023_4.jpg,1920,1200,person,841,500,977,690
BM276:MV-00004:zedx:20250525-023023_4.jpg,1920,1200,auger-head,929,489,1030,556
BM276:MV-00004:zedx:20250525-023023_138.jpg,1920,1200,person,919,379,995,521
BM276:MV-00004:zedx:20250525-023023_138.jpg,1920,1200,auger-head,926,488,1030,568
BM276:MV-00004:zedx:20250525-023023_138.jpg,1920,1200,person,848,444,953,709
BM276:MV-00004:zedx:20250525-023041_93.jpg,1920,1200,person,928,384,990,519
BM276:MV-00004:zedx:20250525-023041_93.jpg,1920,1200,auger-head,925,489,1030,563
BM276:MV-00004:zedx:20250525-023041_93.jpg,1920,1200,person,833,489,961,725
BM276:MV-00004:zedx:20250525-023041_94.jpg,1920,1200,person,813,483,953,727
BM276:MV-00004:zedx:20250525-023041_94.jpg,1920,1200,auger-head,924,489,1030,565
BM276:MV-00004:zedx:20250525-023041_94.jpg,1920,1200,person,927,377,991,518
BM276:MV-00004:zedx:20250525-023041_120.jpg,1920,1200,auger-head,924,489,1030,567
BM276:MV-00004:zedx:20250525-023041_120.jpg,1920,1200,person,914,377,974,524
BM276:MV-00004:zedx:20250525-023041_120.jpg,1920,1200,person,228,813,526,1143
BM276:MV-00004:zedx:20250525-023041_121.jpg,1920,1200,person,914,378,978,525
BM276:MV-00004:zedx:20250525-023041_121.jpg,1920,1200,auger-head,925,488,1030,564
BM276:MV-00004:zedx:20250525-023041_121.jpg,1920,1200,person,203,833,511,1200
BM276:MV-00004:zedx:20250525-023041_88.jpg,1920,1200,person,927,378,977,508
BM276:MV-00004:zedx:20250525-023041_88.jpg,1920,1200,person,847,503,983,710
BM276:MV-00004:zedx:20250525-023041_88.jpg,1920,1200,auger-head,936,487,1031,555
BM276:MV-00004:zedx:20250525-030017_0.jpg,1920,1200,auger-head,1015,319,1060,361
BM276:MV-00004:zedx:20250525-030017_0.jpg,1920,1200,person,916,312,955,420
BM276:MV-00004:zedx:20250525-030017_0.jpg,1920,1200,person,1096,289,1163,415
BM276:MV-00004:zedx:20250525-030017_113.jpg,1920,1200,person,920,312,967,424
BM276:MV-00004:zedx:20250525-030017_113.jpg,1920,1200,auger-head,1015,320,1059,362
BM276:MV-00004:zedx:20250525-030017_113.jpg,1920,1200,person,1074,256,1124,379
BM276:MV-00004:zedx:20250525-030017_131.jpg,1920,1200,person,925,313,962,426
BM276:MV-00004:zedx:20250525-030017_131.jpg,1920,1200,auger-head,1015,320,1060,362
BM276:MV-00004:zedx:20250525-030017_131.jpg,1920,1200,person,1079,261,1121,378
BM276:MV-00004:zedx:20250525-030017_125.jpg,1920,1200,auger-head,1015,319,1060,361
BM276:MV-00004:zedx:20250525-030017_125.jpg,1920,1200,person,926,311,964,425
BM276:MV-00004:zedx:20250525-030017_125.jpg,1920,1200,person,1078,255,1124,378
BM276:MV-00004:zedx:20250525-030017_76.jpg,1920,1200,auger-head,1015,321,1061,362
BM276:MV-00004:zedx:20250525-030017_76.jpg,1920,1200,person,921,312,965,424
BM276:MV-00004:zedx:20250525-030017_76.jpg,1920,1200,person,1079,271,1129,380
BM276:MV-00004:zedx:20250525-030017_29.jpg,1920,1200,person,918,314,957,424
BM276:MV-00004:zedx:20250525-030017_29.jpg,1920,1200,person,1121,292,1151,401
BM276:MV-00004:zedx:20250525-030017_29.jpg,1920,1200,auger-head,1015,320,1060,360
BM276:MV-00004:zedx:20250525-030017_23.jpg,1920,1200,person,1110,293,1150,416
BM276:MV-00004:zedx:20250525-030017_23.jpg,1920,1200,auger-head,1016,321,1060,362
BM276:MV-00004:zedx:20250525-030017_23.jpg,1920,1200,person,913,315,955,424
BM276:MV-00004:zedx:20250525-030000_58.jpg,1920,1200,auger-head,1015,320,1058,362
BM276:MV-00004:zedx:20250525-030000_58.jpg,1920,1200,person,933,408,1016,617
BM276:MV-00004:zedx:20250525-030000_58.jpg,1920,1200,person,1120,285,1161,407
BM276:MV-00004:zedx:20250525-030000_58.jpg,1920,1200,person,912,314,968,427
BM276:MV-00004:zedx:20250525-030000_81.jpg,1920,1200,person,1129,287,1164,416
BM276:MV-00004:zedx:20250525-030000_81.jpg,1920,1200,auger-head,1015,321,1059,362
BM276:MV-00004:zedx:20250525-030000_81.jpg,1920,1200,person,911,314,967,428
BM276:MV-00004:zedx:20250525-030000_81.jpg,1920,1200,person,806,545,936,808
BM276:MV-00004:zedx:20250525-030000_111.jpg,1920,1200,person,913,313,968,428
BM276:MV-00004:zedx:20250525-030000_111.jpg,1920,1200,auger-head,1015,319,1053,360
BM276:MV-00004:zedx:20250525-030000_111.jpg,1920,1200,person,1121,285,1164,414
BM276:MV-00004:zedx:20250525-030000_68.jpg,1920,1200,person,906,452,1018,669
BM276:MV-00004:zedx:20250525-030000_68.jpg,1920,1200,auger-head,1014,319,1059,361
BM276:MV-00004:zedx:20250525-030000_68.jpg,1920,1200,person,1119,287,1162,408
BM276:MV-00004:zedx:20250525-030000_68.jpg,1920,1200,person,912,312,966,428
BM276:MV-00004:zedx:20250525-030000_100.jpg,1920,1200,person,912,313,966,430
BM276:MV-00004:zedx:20250525-030000_100.jpg,1920,1200,person,1129,286,1164,411
BM276:MV-00004:zedx:20250525-030000_100.jpg,1920,1200,auger-head,1015,319,1061,361
BM276:MV-00004:zedx:20250525-030000_100.jpg,1920,1200,person,545,842,780,1199
BM276:MV-00004:zedx:20250525-030000_87.jpg,1920,1200,person,1128,288,1163,414
BM276:MV-00004:zedx:20250525-030000_87.jpg,1920,1200,auger-head,1015,320,1060,360
BM276:MV-00004:zedx:20250525-030000_87.jpg,1920,1200,person,751,618,888,917
BM276:MV-00004:zedx:20250525-030000_87.jpg,1920,1200,person,912,314,966,428
BM276:MV-00004:zedx:20250525-030000_76.jpg,1920,1200,auger-head,1016,321,1057,361
BM276:MV-00004:zedx:20250525-030000_76.jpg,1920,1200,person,1129,289,1164,410
BM276:MV-00004:zedx:20250525-030000_76.jpg,1920,1200,person,912,312,969,428
BM276:MV-00004:zedx:20250525-030000_76.jpg,1920,1200,person,859,508,962,759
BM276:MV-00004:zedx:20250525-030000_3.jpg,1920,1200,person,1134,269,1161,383
BM276:MV-00004:zedx:20250525-030000_3.jpg,1920,1200,auger-head,1016,320,1056,361
BM276:MV-00004:zedx:20250525-030000_3.jpg,1920,1200,person,1060,321,1124,471
BM276:MV-00004:zedx:20250525-030000_3.jpg,1920,1200,person,912,313,966,428
BM276:MV-00004:zedx:20250525-030000_124.jpg,1920,1200,auger-head,1015,319,1060,361
BM276:MV-00004:zedx:20250525-030000_124.jpg,1920,1200,person,912,313,971,429
BM276:MV-00004:zedx:20250525-030000_124.jpg,1920,1200,person,1121,287,1163,407
BM276:MV-00004:zedx:20250525-030000_44.jpg,1920,1200,person,1003,397,1073,570
BM276:MV-00004:zedx:20250525-030000_44.jpg,1920,1200,person,912,313,967,425
BM276:MV-00004:zedx:20250525-030000_44.jpg,1920,1200,person,1130,284,1162,415
BM276:MV-00004:zedx:20250525-030000_44.jpg,1920,1200,auger-head,1014,319,1057,360
BM276:MV-00004:zedx:20250525-030000_74.jpg,1920,1200,person,1128,288,1165,416
BM276:MV-00004:zedx:20250525-030000_74.jpg,1920,1200,auger-head,1016,321,1055,362
BM276:MV-00004:zedx:20250525-030000_74.jpg,1920,1200,person,913,314,967,428
BM276:MV-00004:zedx:20250525-030000_74.jpg,1920,1200,person,879,494,981,735
BM276:MV-00004:zedx:20250525-030000_94.jpg,1920,1200,person,1121,288,1163,407
BM276:MV-00004:zedx:20250525-030000_94.jpg,1920,1200,auger-head,1016,321,1058,361
BM276:MV-00004:zedx:20250525-030000_94.jpg,1920,1200,person,913,314,967,430
BM276:MV-00004:zedx:20250525-030000_94.jpg,1920,1200,person,617,719,835,1046
BM276:MV-00004:zedx:20250525-030000_65.jpg,1920,1200,person,1130,287,1161,404
BM276:MV-00004:zedx:20250525-030000_65.jpg,1920,1200,person,911,313,966,430
BM276:MV-00004:zedx:20250525-030000_65.jpg,1920,1200,person,918,437,997,662
BM276:MV-00004:zedx:20250525-030000_65.jpg,1920,1200,auger-head,1016,319,1060,361
BM276:MV-00004:zedx:20250525-030000_101.jpg,1920,1200,person,1127,286,1164,409
BM276:MV-00004:zedx:20250525-030000_101.jpg,1920,1200,auger-head,1014,319,1059,362
BM276:MV-00004:zedx:20250525-030000_101.jpg,1920,1200,person,532,858,782,1199
BM276:MV-00004:zedx:20250525-030000_101.jpg,1920,1200,person,912,311,969,428
BM276:MV-00004:zedx:20250525-030000_92.jpg,1920,1200,auger-head,1015,320,1058,362
BM276:MV-00004:zedx:20250525-030000_92.jpg,1920,1200,person,1128,296,1162,416
BM276:MV-00004:zedx:20250525-030000_92.jpg,1920,1200,person,914,313,967,427
BM276:MV-00004:zedx:20250525-030000_92.jpg,1920,1200,person,646,697,873,1048
BM276:MV-00004:zedx:20250525-030034_4.jpg,1920,1200,person,1091,262,1131,387
BM276:MV-00004:zedx:20250525-030034_4.jpg,1920,1200,auger-head,1015,320,1060,362
BM276:MV-00004:zedx:20250525-030034_4.jpg,1920,1200,person,925,314,962,426
BM276:MV-00004:zedx:20250525-030034_138.jpg,1920,1200,person,888,310,930,431
BM276:MV-00004:zedx:20250525-030034_138.jpg,1920,1200,person,1092,264,1124,384
BM276:MV-00004:zedx:20250525-030034_138.jpg,1920,1200,auger-head,1015,320,1058,362
BM276:MV-00004:zedx:20250525-030034_7.jpg,1920,1200,auger-head,1015,319,1059,360
BM276:MV-00004:zedx:20250525-030034_7.jpg,1920,1200,person,925,311,961,421
BM276:MV-00004:zedx:20250525-030034_7.jpg,1920,1200,person,1088,261,1150,381
BM276:MV-00004:zedx:20250525-030034_136.jpg,1920,1200,person,1093,263,1124,384
BM276:MV-00004:zedx:20250525-030034_136.jpg,1920,1200,person,888,310,930,430
BM276:MV-00004:zedx:20250525-030034_136.jpg,1920,1200,auger-head,1015,319,1059,360
BM276:MV-00004:zedx:20250525-233004_69.jpg,1920,1200,person,1122,550,1233,760
BM276:MV-00004:zedx:20250525-233004_69.jpg,1920,1200,auger-head,874,371,957,418
BM276:MV-00004:zedx:20250525-233004_69.jpg,1920,1200,person,512,389,629,550
BM276:MV-00004:zedx:20250525-233004_69.jpg,1920,1200,person,1081,213,1090,231
BM276:MV-00004:zedx:20250525-233004_0.jpg,1920,1200,person,1053,210,1062,232
BM276:MV-00004:zedx:20250525-233004_0.jpg,1920,1200,person,1017,528,1173,701
BM276:MV-00004:zedx:20250525-233004_0.jpg,1920,1200,auger-head,874,373,962,419
BM276:MV-00004:zedx:20250525-233004_0.jpg,1920,1200,person,821,324,877,447
BM276:MV-00004:zedx:20250525-022948_4.jpg,1920,1200,person,911,372,972,507
BM276:MV-00004:zedx:20250525-022948_4.jpg,1920,1200,person,842,499,964,699
BM276:MV-00004:zedx:20250525-022948_4.jpg,1920,1200,person,1034,201,1041,215
BM276:MV-00004:zedx:20250525-022948_4.jpg,1920,1200,auger-head,927,488,1030,555
BM276:MV-00004:zedx:20250525-232946_129.jpg,1920,1200,auger-head,874,375,952,418
BM276:MV-00004:zedx:20250525-232946_129.jpg,1920,1200,person,892,321,945,374
BM276:MV-00004:zedx:20250525-232946_129.jpg,1920,1200,person,1027,510,1168,729
BM276:MV-00004:zedx:20250525-232946_129.jpg,1920,1200,person,1057,209,1067,231
BM276:MV-00004:zedx:20250525-232946_21.jpg,1920,1200,person,880,317,924,387
BM276:MV-00004:zedx:20250525-232946_21.jpg,1920,1200,auger-head,873,373,957,420
BM276:MV-00004:zedx:20250525-232946_21.jpg,1920,1200,person,1134,512,1202,661
BM276:MV-00004:zedx:20250525-232946_21.jpg,1920,1200,person,1077,210,1084,227
BM276:MV-00004:zedx:20250525-232946_130.jpg,1920,1200,person,1037,527,1171,727
BM276:MV-00004:zedx:20250525-232946_130.jpg,1920,1200,person,887,322,945,408
BM276:MV-00004:zedx:20250525-232946_130.jpg,1920,1200,person,1059,210,1067,231
BM276:MV-00004:zedx:20250525-232946_130.jpg,1920,1200,auger-head,873,373,960,418
BM276:MV-00004:zedx:20250525-233039_96.jpg,1920,1200,person,912,244,936,308
BM276:MV-00004:zedx:20250525-233039_96.jpg,1920,1200,person,585,369,652,526
BM276:MV-00004:zedx:20250525-233039_96.jpg,1920,1200,person,1132,539,1216,772
BM276:MV-00004:zedx:20250525-233039_96.jpg,1920,1200,auger-head,874,372,955,418
BM276:MV-00004:zedx:20250525-233039_0.jpg,1920,1200,person,581,368,650,525
BM276:MV-00004:zedx:20250525-233039_0.jpg,1920,1200,person,1006,225,1023,272
BM276:MV-00004:zedx:20250525-233039_0.jpg,1920,1200,auger-head,874,372,951,419
BM276:MV-00004:zedx:20250525-233039_0.jpg,1920,1200,person,1133,547,1214,770
BM276:MV-00004:zedx:20250517-070038_79.jpg,1920,1200,person,785,932,1099,1200
BM276:MV-00004:zedx:20250517-070038_79.jpg,1920,1200,auger-head,1021,366,1112,449
BM276:MV-00004:zedx:20250517-070038_79.jpg,1920,1200,person,676,392,738,558
BM276:MV-00004:zedx:20250517-070038_79.jpg,1920,1200,person,846,335,889,382
BM276:MV-00004:zedx:20250517-070038_52.jpg,1920,1200,auger-head,1017,364,1112,448
BM276:MV-00004:zedx:20250517-070038_52.jpg,1920,1200,person,847,339,898,393
BM276:MV-00004:zedx:20250517-070038_52.jpg,1920,1200,person,672,394,740,486
BM276:MV-00004:zedx:20250517-070038_94.jpg,1920,1200,person,997,613,1168,1038
BM276:MV-00004:zedx:20250517-070038_94.jpg,1920,1200,auger-head,1023,365,1104,451
BM276:MV-00004:zedx:20250517-070038_94.jpg,1920,1200,person,678,390,749,558
BM276:MV-00004:zedx:20250517-070038_94.jpg,1920,1200,person,843,337,887,386
BM276:MV-00004:zedx:20250517-070038_136.jpg,1920,1200,auger-head,1022,365,1113,450
BM276:MV-00004:zedx:20250517-070038_136.jpg,1920,1200,person,749,354,808,443
BM276:MV-00004:zedx:20250517-070038_136.jpg,1920,1200,person,827,340,901,439
BM276:MV-00004:zedx:20250517-070038_136.jpg,1920,1200,person,1017,499,1170,826
BM276:MV-00004:zedx:20250517-070038_105.jpg,1920,1200,person,841,337,890,391
BM276:MV-00004:zedx:20250517-070038_105.jpg,1920,1200,person,743,373,793,514
BM276:MV-00004:zedx:20250517-070038_105.jpg,1920,1200,auger-head,1022,365,1112,449
BM276:MV-00004:zedx:20250517-070038_105.jpg,1920,1200,person,1087,577,1201,957
BM276:MV-00004:zedx:20250517-070038_70.jpg,1920,1200,person,844,336,893,387
BM276:MV-00004:zedx:20250517-070038_70.jpg,1920,1200,person,671,394,739,494
BM276:MV-00004:zedx:20250517-070038_70.jpg,1920,1200,auger-head,1017,365,1112,449
BM276:MV-00004:zedx:20250517-070038_125.jpg,1920,1200,auger-head,1020,364,1110,449
BM276:MV-00004:zedx:20250517-070038_125.jpg,1920,1200,person,835,337,904,406
BM276:MV-00004:zedx:20250517-070038_125.jpg,1920,1200,person,1077,550,1191,955
BM276:MV-00004:zedx:20250517-070038_125.jpg,1920,1200,person,754,357,805,434
BM276:MV-00004:zedx:20250517-070038_83.jpg,1920,1200,person,678,390,741,557
BM276:MV-00004:zedx:20250517-070038_83.jpg,1920,1200,auger-head,1021,364,1110,449
BM276:MV-00004:zedx:20250517-070038_83.jpg,1920,1200,person,888,826,1128,1200
BM276:MV-00004:zedx:20250517-230018_123.jpg,1920,1200,person,997,273,1042,398
BM276:MV-00004:zedx:20250517-230018_123.jpg,1920,1200,auger-head,976,323,1027,368
BM276:MV-00004:zedx:20250517-230018_123.jpg,1920,1200,person,928,280,966,404
BM276:MV-00004:zedx:20250517-230018_123.jpg,1920,1200,person,14,770,310,1165
BM276:MV-00004:zedx:20250517-230018_123.jpg,1920,1200,person,674,401,745,584
BM276:MV-00004:zedx:20250517-230018_135.jpg,1920,1200,person,995,273,1040,396
BM276:MV-00004:zedx:20250517-230018_135.jpg,1920,1200,person,275,611,495,927
BM276:MV-00004:zedx:20250517-230018_135.jpg,1920,1200,auger-head,976,324,1026,367
BM276:MV-00004:zedx:20250517-230018_135.jpg,1920,1200,person,928,279,967,405
BM276:MV-00004:zedx:20250517-230018_135.jpg,1920,1200,person,599,453,697,662
BM276:MV-00004:zedx:20250517-230018_44.jpg,1920,1200,person,732,388,814,576
BM276:MV-00004:zedx:20250517-230018_44.jpg,1920,1200,person,926,280,971,404
BM276:MV-00004:zedx:20250517-230018_44.jpg,1920,1200,person,1002,272,1040,403
BM276:MV-00004:zedx:20250517-230018_44.jpg,1920,1200,auger-head,972,323,1025,368
BM276:MV-00004:zedx:20250517-230018_52.jpg,1920,1200,person,789,356,858,527
BM276:MV-00004:zedx:20250517-230018_52.jpg,1920,1200,auger-head,975,324,1027,367
BM276:MV-00004:zedx:20250517-230018_52.jpg,1920,1200,person,927,281,971,405
BM276:MV-00004:zedx:20250517-230018_52.jpg,1920,1200,person,991,273,1041,395
BM276:MV-00004:zedx:20250517-230018_12.jpg,1920,1200,person,408,559,571,851
BM276:MV-00004:zedx:20250517-230018_12.jpg,1920,1200,person,928,283,975,404
BM276:MV-00004:zedx:20250517-230018_12.jpg,1920,1200,auger-head,976,322,1027,369
BM276:MV-00004:zedx:20250517-230018_12.jpg,1920,1200,person,1012,272,1052,393
BM276:MV-00004:zedx:20250517-230018_33.jpg,1920,1200,person,997,272,1034,391
BM276:MV-00004:zedx:20250517-230018_33.jpg,1920,1200,auger-head,975,323,1029,369
BM276:MV-00004:zedx:20250517-230018_33.jpg,1920,1200,person,926,283,971,404
BM276:MV-00004:zedx:20250517-230018_33.jpg,1920,1200,person,644,424,745,632
BM276:MV-00004:zedx:20250517-070020_120.jpg,1920,1200,person,796,352,857,412
BM276:MV-00004:zedx:20250517-070020_120.jpg,1920,1200,person,636,410,721,574
BM276:MV-00004:zedx:20250517-070020_120.jpg,1920,1200,auger-head,1022,364,1112,450
BM276:MV-00004:zedx:20250517-070020_16.jpg,1920,1200,auger-head,1017,365,1113,449
BM276:MV-00004:zedx:20250517-070020_16.jpg,1920,1200,person,631,415,737,511
BM276:MV-00004:zedx:20250517-070020_16.jpg,1920,1200,person,847,343,918,412
BM276:MV-00004:zedx:20250517-070020_128.jpg,1920,1200,person,636,406,724,572
BM276:MV-00004:zedx:20250517-070020_128.jpg,1920,1200,auger-head,1022,363,1112,448
BM276:MV-00004:zedx:20250517-070020_40.jpg,1920,1200,person,822,336,889,409
BM276:MV-00004:zedx:20250517-070020_40.jpg,1920,1200,person,635,424,708,529
BM276:MV-00004:zedx:20250517-070020_40.jpg,1920,1200,auger-head,1022,363,1112,449
BM276:MV-00004:zedx:20250517-070020_18.jpg,1920,1200,person,631,420,735,507
BM276:MV-00004:zedx:20250517-070020_18.jpg,1920,1200,person,841,339,887,412
BM276:MV-00004:zedx:20250517-070020_18.jpg,1920,1200,auger-head,1022,365,1113,450
BM276:MV-00004:zedx:20250517-070020_62.jpg,1920,1200,auger-head,1023,363,1114,450
BM276:MV-00004:zedx:20250517-070020_62.jpg,1920,1200,person,632,403,717,530
BM276:MV-00004:zedx:20250517-070020_62.jpg,1920,1200,person,823,340,881,413
BM276:MV-00004:zedx:20250517-070020_20.jpg,1920,1200,person,638,425,729,527
BM276:MV-00004:zedx:20250517-070020_20.jpg,1920,1200,auger-head,1017,364,1113,449
BM276:MV-00004:zedx:20250517-070020_20.jpg,1920,1200,person,831,341,897,419
BM276:MV-00004:zedx:20250517-230000_0.jpg,1920,1200,person,961,279,999,391
BM276:MV-00004:zedx:20250517-230000_0.jpg,1920,1200,auger-head,976,321,1026,361
BM276:MV-00004:zedx:20250517-230000_0.jpg,1920,1200,person,1012,276,1053,393
BM276:MV-00004:zedx:20250517-230000_114.jpg,1920,1200,person,943,288,984,397
BM276:MV-00004:zedx:20250517-230000_114.jpg,1920,1200,auger-head,976,323,1026,367
BM276:MV-00004:zedx:20250517-230000_114.jpg,1920,1200,person,1011,277,1049,398
BM276:MV-00004:zedx:20250517-230000_33.jpg,1920,1200,person,960,284,995,396
BM276:MV-00004:zedx:20250517-230000_33.jpg,1920,1200,auger-head,975,322,1025,367
BM276:MV-00004:zedx:20250517-230000_33.jpg,1920,1200,person,1011,275,1052,395
BM276:MV-00004:zedx:20250517-070008_31.jpg,1920,1200,person,857,350,909,411
BM276:MV-00004:zedx:20250517-070008_31.jpg,1920,1200,person,805,628,1037,1090
BM276:MV-00004:zedx:20250517-070008_31.jpg,1920,1200,person,713,359,784,526
BM276:MV-00004:zedx:20250517-070008_31.jpg,1920,1200,auger-head,1024,366,1115,451
BM276:MV-00004:zedx:20250517-070008_74.jpg,1920,1200,person,713,353,792,527
BM276:MV-00004:zedx:20250517-070008_74.jpg,1920,1200,auger-head,1018,365,1113,451
BM276:MV-00004:zedx:20250517-070008_74.jpg,1920,1200,person,835,347,895,412
BM276:MV-00004:zedx:20250517-070008_93.jpg,1920,1200,person,723,352,777,524
BM276:MV-00004:zedx:20250517-070008_93.jpg,1920,1200,person,844,348,902,413
BM276:MV-00004:zedx:20250517-070008_93.jpg,1920,1200,auger-head,1022,364,1113,448
BM276:MV-00004:zedx:20250517-070008_10.jpg,1920,1200,person,834,360,878,544
BM276:MV-00004:zedx:20250517-070008_10.jpg,1920,1200,person,714,477,839,740
BM276:MV-00004:zedx:20250517-070008_10.jpg,1920,1200,person,0,658,184,852
